,resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,dob,constructorRef,status,constructorPoints,avgPit,circuitRef
7400,20567,347,18,1,5,5,10.0,67,29.482,5288346.0,4.0,2022-07-29 01:16:27,215.385,1,button,1980-01-19,mclaren,Finished,300.0,45562.59845559845,hockenheimring
7401,20568,347,17,9,4,6,8.0,67,43.606,5302470.0,9.0,2022-07-29 01:16:40,214.747,1,webber,1976-08-27,red_bull,Finished,272.0,23556.549295774646,hockenheimring
7402,20569,347,9,4,7,7,6.0,66,,,16.0,2022-07-29 01:17:09,213.389,11,kubica,1984-12-07,renault,+1 Lap,96.0,24428.73809523809,hockenheimring
7403,20570,347,3,131,9,8,4.0,66,,,8.0,2022-07-29 01:16:36,214.94,11,rosberg,1985-06-27,mercedes,+1 Lap,132.0,49760.69076305221,hockenheimring
7404,20571,347,30,131,11,9,2.0,66,,,14.0,2022-07-29 01:17:05,213.605,11,michael_schumacher,1969-01-03,mercedes,+1 Lap,132.0,22541.64444444445,hockenheimring
7405,20572,347,808,4,13,10,1.0,66,,,17.0,2022-07-29 01:17:11,213.3,11,petrov,1984-09-08,renault,+1 Lap,96.0,23694.16091954023,hockenheimring
7406,20573,347,155,15,12,11,0.0,66,,,15.0,2022-07-29 01:17:06,213.571,11,kobayashi,1986-09-13,sauber,+1 Lap,15.0,34831.495327102806,hockenheimring
7407,20574,347,22,3,8,12,0.0,66,,,13.0,2022-07-29 01:17:01,213.768,11,barrichello,1972-05-23,williams,+1 Lap,31.0,24617.02,hockenheimring
7408,20575,347,807,3,10,13,0.0,66,,,11.0,2022-07-29 01:16:50,214.305,11,hulkenberg,1987-08-19,williams,+1 Lap,31.0,51561.82006920415,hockenheimring
7409,20576,347,37,15,14,14,0.0,66,,,6.0,2022-07-29 01:16:31,215.171,11,rosa,1971-02-24,sauber,+1 Lap,15.0,25247.864864864863,hockenheimring
7410,20577,347,153,5,15,15,0.0,66,,,12.0,2022-07-29 01:16:58,213.929,11,alguersuari,1990-03-23,toro_rosso,+1 Lap,10.0,23862.3488372093,hockenheimring
7411,20578,347,24,10,21,16,0.0,65,,,7.0,2022-07-29 01:16:35,214.977,12,liuzzi,1980-08-06,force_india,+2 Laps,47.0,27402.878048780487,hockenheimring
7412,20579,347,16,10,19,17,0.0,65,,,10.0,2022-07-29 01:16:41,214.722,12,sutil,1983-01-11,force_india,+2 Laps,47.0,34640.10743801653,hockenheimring
7413,20580,347,10,166,23,18,0.0,64,,,18.0,2022-07-29 01:18:12,210.538,13,glock,1982-03-18,virgin,+3 Laps,0.0,23743.946666666667,hockenheimring
7414,20581,347,811,164,20,19,0.0,63,,,21.0,2022-07-29 01:20:51,203.638,14,bruno_senna,1983-10-15,hrt,+4 Laps,0.0,23938.55737704918,hockenheimring
7415,20582,347,5,205,18,20,0.0,56,,,19.0,2022-07-29 01:20:39,204.135,4,kovalainen,1981-10-19,lotus_racing,Collision,0.0,24608.666666666668,hockenheimring
7416,20583,347,810,166,24,21,0.0,50,,,20.0,2022-07-29 01:20:42,204.037,6,grassi,1984-08-11,virgin,Gearbox,0.0,,hockenheimring
7417,20584,347,29,164,22,22,0.0,19,,,22.0,2022-07-29 01:23:32,197.105,5,yamamoto,1982-07-09,hrt,Engine,0.0,,hockenheimring
7418,20585,347,15,205,17,23,0.0,3,,,23.0,2022-07-29 02:14:27,122.47,6,trulli,1974-07-13,lotus_racing,Gearbox,0.0,25106.5,hockenheimring
7419,20586,347,67,5,16,24,0.0,1,,,,,,4,buemi,1988-10-31,toro_rosso,Collision,10.0,24024.31707317073,hockenheimring
7420,21448,869,4,6,1,1,25.0,67,0.0,5465862.0,2.0,2022-07-29 01:19:02,208.319,1,alonso,1981-07-29,ferrari,Finished,177.0,69458.58670520231,hockenheimring
7421,21449,869,18,1,6,2,18.0,67,6.949,5472811.0,8.0,2022-07-29 01:19:28,207.205,1,button,1980-01-19,mclaren,Finished,160.0,45562.59845559845,hockenheimring
7422,21450,869,8,208,10,3,15.0,67,16.409,5482271.0,13.0,2022-07-29 01:19:43,206.555,1,raikkonen,1979-10-17,lotus_f1,Finished,159.0,77797.62640449438,hockenheimring
7423,21451,869,155,15,12,4,12.0,67,21.925,5487787.0,9.0,2022-07-29 01:19:29,207.163,1,kobayashi,1986-09-13,sauber,Finished,80.0,34831.495327102806,hockenheimring
7424,21452,869,20,9,2,5,10.0,67,23.732,5489594.0,4.0,2022-07-29 01:19:09,208.011,1,vettel,1987-07-03,red_bull,Finished,230.0,71738.98139534883,hockenheimring
7425,21453,869,815,15,17,6,8.0,67,27.896,5493758.0,6.0,2022-07-29 01:19:16,207.725,1,perez,1990-01-26,sauber,Finished,80.0,74356.86215538847,hockenheimring
7426,21454,869,30,131,3,7,6.0,67,28.97,5494832.0,1.0,2022-07-29 01:18:43,209.163,1,michael_schumacher,1969-01-03,mercedes,Finished,105.0,22541.64444444445,hockenheimring
7427,21455,869,17,9,8,8,4.0,67,46.941,5512803.0,14.0,2022-07-29 01:19:47,206.361,1,webber,1976-08-27,red_bull,Finished,230.0,23556.549295774646,hockenheimring
7428,21456,869,807,10,4,9,2.0,67,48.162,5514024.0,7.0,2022-07-29 01:19:22,207.458,1,hulkenberg,1987-08-19,force_india,Finished,46.0,51561.82006920415,hockenheimring
7429,21457,869,3,131,21,10,1.0,67,48.889,5514751.0,3.0,2022-07-29 01:19:06,208.158,1,rosberg,1985-06-27,mercedes,Finished,105.0,49760.69076305221,hockenheimring
7430,21458,869,814,10,9,11,0.0,67,59.227,5525089.0,12.0,2022-07-29 01:19:43,206.56,1,resta,1986-04-16,force_india,Finished,46.0,24084.259842519685,hockenheimring
7431,21459,869,13,6,13,12,0.0,67,71.428,5537290.0,5.0,2022-07-29 01:19:13,207.843,1,massa,1981-04-25,ferrari,Finished,177.0,48945.787301587305,hockenheimring
7432,21460,869,817,5,11,13,0.0,67,76.829,5542691.0,18.0,2022-07-29 01:20:03,205.66,1,ricciardo,1989-07-01,toro_rosso,Finished,6.0,84283.55412371134,hockenheimring
7433,21461,869,818,5,15,14,0.0,67,76.965,5542827.0,11.0,2022-07-29 01:19:38,206.747,1,vergne,1990-04-25,toro_rosso,Finished,6.0,33190.168,hockenheimring
7434,21462,869,813,3,5,15,0.0,66,,,10.0,2022-07-29 01:19:36,206.846,11,maldonado,1985-03-09,williams,+1 Lap,47.0,30241.158974358976,hockenheimring
7435,21463,869,808,207,18,16,0.0,66,,,16.0,2022-07-29 01:19:59,205.837,11,petrov,1984-09-08,caterham,+1 Lap,0.0,23694.16091954023,hockenheimring
7436,21464,869,811,3,14,17,0.0,66,,,15.0,2022-07-29 01:19:53,206.103,11,bruno_senna,1983-10-15,williams,+1 Lap,47.0,23938.55737704918,hockenheimring
7437,21465,869,154,208,19,18,0.0,66,,,17.0,2022-07-29 01:20:00,205.796,11,grosjean,1986-04-17,lotus_f1,+1 Lap,159.0,53106.85478547855,hockenheimring
7438,21466,869,5,207,16,19,0.0,65,,,20.0,2022-07-29 01:20:35,204.307,12,kovalainen,1981-10-19,caterham,+2 Laps,0.0,24608.666666666668,hockenheimring
7439,21467,869,819,206,20,20,0.0,65,,,21.0,2022-07-29 01:21:45,201.416,12,pic,1990-02-15,marussia,+2 Laps,0.0,24748.92307692308,hockenheimring
7440,21468,869,37,164,23,21,0.0,64,,,23.0,2022-07-29 01:22:24,199.817,13,rosa,1971-02-24,hrt,+3 Laps,0.0,25247.864864864863,hockenheimring
7441,21469,869,10,206,22,22,0.0,64,,,24.0,2022-07-29 01:22:46,198.922,13,glock,1982-03-18,marussia,+3 Laps,0.0,23743.946666666667,hockenheimring
7442,21470,869,39,164,24,23,0.0,64,,,22.0,2022-07-29 01:21:47,201.33,13,karthikeyan,1977-01-14,hrt,+3 Laps,0.0,25659.571428571428,hockenheimring
7443,21471,869,1,1,7,24,0.0,56,,,19.0,2022-07-29 01:20:05,205.596,45,hamilton,1985-01-07,mclaren,+11 Laps,160.0,74893.54398148147,hockenheimring
7444,22328,909,3,131,1,1,25.0,67,0.0,5622914.0,6.0,2022-07-29 01:21:17,202.543,1,rosberg,1985-06-27,mercedes,Finished,366.0,49760.69076305221,hockenheimring
7445,22329,909,822,3,2,2,18.0,67,20.789,5643703.0,9.0,2022-07-29 01:21:29,202.056,1,bottas,1989-08-28,williams,Finished,121.0,82609.65765765766,hockenheimring
7446,22330,909,1,131,20,3,15.0,67,22.53,5645444.0,1.0,2022-07-29 01:19:54,206.066,1,hamilton,1985-01-07,mercedes,Finished,366.0,74893.54398148147,hockenheimring
7447,22331,909,20,9,6,4,12.0,67,44.014,5666928.0,10.0,2022-07-29 01:21:32,201.93,1,vettel,1987-07-03,red_bull,Finished,188.0,71738.98139534883,hockenheimring
7448,22332,909,4,6,7,5,10.0,67,52.467,5675381.0,3.0,2022-07-29 01:20:32,204.429,1,alonso,1981-07-29,ferrari,Finished,116.0,69458.58670520231,hockenheimring
7449,22333,909,817,9,5,6,8.0,67,52.549,5675463.0,5.0,2022-07-29 01:20:50,203.676,1,ricciardo,1989-07-01,red_bull,Finished,188.0,84283.55412371134,hockenheimring
7450,22334,909,807,10,9,7,6.0,67,,5687092.0,13.0,2022-07-29 01:22:05,200.57,1,hulkenberg,1987-08-19,force_india,Finished,98.0,51561.82006920415,hockenheimring
7451,22335,909,18,1,11,8,4.0,67,,5707625.0,8.0,2022-07-29 01:21:20,202.424,1,button,1980-01-19,mclaren,Finished,96.0,45562.59845559845,hockenheimring
7452,22336,909,825,1,4,9,2.0,66,,,2.0,2022-07-29 01:20:13,205.255,11,kevin_magnussen,1992-10-05,mclaren,+1 Lap,96.0,62854.65566037736,hockenheimring
7453,22337,909,815,10,10,10,1.0,66,,,4.0,2022-07-29 01:20:45,203.913,11,perez,1990-01-26,force_india,+1 Lap,98.0,74356.86215538847,hockenheimring
7454,22338,909,8,6,12,11,0.0,66,,,7.0,2022-07-29 01:21:20,202.444,11,raikkonen,1979-10-17,ferrari,+1 Lap,116.0,77797.62640449438,hockenheimring
7455,22339,909,813,208,18,12,0.0,66,,,15.0,2022-07-29 01:22:18,200.065,11,maldonado,1985-03-09,lotus_f1,+1 Lap,8.0,30241.158974358976,hockenheimring
7456,22340,909,818,5,13,13,0.0,66,,,11.0,2022-07-29 01:21:52,201.113,11,vergne,1990-04-25,toro_rosso,+1 Lap,15.0,33190.168,hockenheimring
7457,22341,909,821,15,16,14,0.0,66,,,12.0,2022-07-29 01:22:00,200.79,11,gutierrez,1991-08-05,sauber,+1 Lap,0.0,66596.63636363637,hockenheimring
7458,22342,909,824,206,17,15,0.0,66,,,16.0,2022-07-29 01:22:31,199.539,11,jules_bianchi,1989-08-03,marussia,+1 Lap,2.0,40276.72602739726,hockenheimring
7459,22343,909,155,207,19,16,0.0,65,,,18.0,2022-07-29 01:22:51,198.711,12,kobayashi,1986-09-13,caterham,+2 Laps,0.0,34831.495327102806,hockenheimring
7460,22344,909,820,206,21,17,0.0,65,,,19.0,2022-07-29 01:23:02,198.306,12,chilton,1991-04-21,marussia,+2 Laps,2.0,38240.869047619046,hockenheimring
7461,22345,909,828,207,22,18,0.0,65,,,20.0,2022-07-29 01:23:13,197.842,12,ericsson,1990-09-02,caterham,+2 Laps,0.0,45499.67613636364,hockenheimring
7462,22346,909,16,15,15,19,0.0,47,,,17.0,2022-07-29 01:22:31,199.522,23,sutil,1983-01-11,sauber,Brakes,0.0,34640.10743801653,hockenheimring
7463,22347,909,826,5,8,20,0.0,44,,,14.0,2022-07-29 01:22:10,200.372,44,kvyat,1994-04-26,toro_rosso,Oil leak,15.0,76381.00930232558,hockenheimring
7464,22348,909,154,208,14,21,0.0,26,,,21.0,2022-07-29 01:24:08,195.709,47,grosjean,1986-04-17,lotus_f1,Water leak,8.0,53106.85478547855,hockenheimring
7465,22349,909,13,3,3,22,0.0,0,,,0.0,,,4,massa,1981-04-25,williams,Collision,121.0,48945.787301587305,hockenheimring
7466,23159,959,1,131,2,1,25.0,67,0.0,5444200.0,3.0,2022-07-29 01:18:44,209.107,1,hamilton,1985-01-07,mercedes,Finished,415.0,74893.54398148147,hockenheimring
7467,23160,959,817,9,3,2,18.0,67,6.996,5451196.0,1.0,2022-07-29 01:18:26,209.918,1,ricciardo,1989-07-01,red_bull,Finished,256.0,84283.55412371134,hockenheimring
7468,23161,959,830,9,4,3,15.0,67,13.413,5457613.0,4.0,2022-07-29 01:18:54,208.673,1,max_verstappen,1997-09-30,red_bull,Finished,256.0,78182.28979591836,hockenheimring
7469,23162,959,3,131,1,4,12.0,67,15.845,5460045.0,5.0,2022-07-29 01:19:07,208.114,1,rosberg,1985-06-27,mercedes,Finished,415.0,49760.69076305221,hockenheimring
7470,23163,959,20,6,6,5,10.0,67,32.57,5476770.0,2.0,2022-07-29 01:18:42,209.203,1,vettel,1987-07-03,ferrari,Finished,242.0,71738.98139534883,hockenheimring
7471,23164,959,8,6,5,6,8.0,67,37.023,5481223.0,6.0,2022-07-29 01:19:34,206.937,1,raikkonen,1979-10-17,ferrari,Finished,242.0,77797.62640449438,hockenheimring
7472,23165,959,807,10,8,7,6.0,67,,5514249.0,12.0,2022-07-29 01:20:03,205.686,1,hulkenberg,1987-08-19,force_india,Finished,81.0,51561.82006920415,hockenheimring
7473,23166,959,18,1,12,8,4.0,66,,,9.0,2022-07-29 01:19:46,206.395,11,button,1980-01-19,mclaren,+1 Lap,42.0,45562.59845559845,hockenheimring
7474,23167,959,822,3,7,9,2.0,66,,,15.0,2022-07-29 01:20:26,204.699,11,bottas,1989-08-28,williams,+1 Lap,96.0,82609.65765765766,hockenheimring
7475,23168,959,815,10,9,10,1.0,66,,,8.0,2022-07-29 01:19:36,206.848,11,perez,1990-01-26,force_india,+1 Lap,81.0,74356.86215538847,hockenheimring
7476,23169,959,821,210,11,11,0.0,66,,,10.0,2022-07-29 01:19:52,206.131,11,gutierrez,1991-08-05,haas,+1 Lap,28.0,66596.63636363637,hockenheimring
7477,23170,959,4,1,13,12,0.0,66,,,13.0,2022-07-29 01:20:07,205.49,11,alonso,1981-07-29,mclaren,+1 Lap,42.0,69458.58670520231,hockenheimring
7478,23171,959,154,210,20,13,0.0,66,,,14.0,2022-07-29 01:20:15,205.188,11,grosjean,1986-04-17,haas,+1 Lap,28.0,53106.85478547855,hockenheimring
7479,23172,959,832,5,15,14,0.0,66,,,11.0,2022-07-29 01:19:57,205.94,11,sainz,1994-09-01,toro_rosso,+1 Lap,45.0,100498.3448275862,hockenheimring
7480,23173,959,826,5,18,15,0.0,66,,,7.0,2022-07-29 01:19:35,206.903,11,kvyat,1994-04-26,toro_rosso,+1 Lap,45.0,76381.00930232558,hockenheimring
7481,23174,959,825,4,16,16,0.0,66,,,21.0,2022-07-29 01:21:38,201.673,11,kevin_magnussen,1992-10-05,renault,+1 Lap,6.0,62854.65566037736,hockenheimring
7482,23175,959,836,209,17,17,0.0,65,,,16.0,2022-07-29 01:20:42,204.019,12,wehrlein,1994-10-18,manor,+2 Laps,1.0,101109.32051282052,hockenheimring
7483,23176,959,828,15,22,18,0.0,65,,,18.0,2022-07-29 01:21:12,202.758,12,ericsson,1990-09-02,sauber,+2 Laps,0.0,45499.67613636364,hockenheimring
7484,23177,959,835,4,14,19,0.0,65,,,17.0,2022-07-29 01:21:07,202.97,12,jolyon_palmer,1991-01-20,renault,+2 Laps,6.0,57304.46031746032,hockenheimring
7485,23178,959,837,209,19,20,0.0,65,,,22.0,2022-07-29 01:21:50,201.19,12,haryanto,1993-01-22,manor,+2 Laps,1.0,25671.16,hockenheimring
7486,23179,959,831,15,21,21,0.0,57,,,19.0,2022-07-29 01:21:25,202.24,131,nasr,1992-08-21,sauber,Power Unit,0.0,96744.69318181818,hockenheimring
7487,23180,959,13,3,10,22,0.0,36,,,20.0,2022-07-29 01:21:28,202.101,22,massa,1981-04-25,williams,Suspension,96.0,48945.787301587305,hockenheimring
7488,23983,999,1,131,14,1,25.0,67,0.0,5549845.0,1.0,2022-07-29 01:15:32,217.968,1,hamilton,1985-01-07,mercedes,Finished,310.0,74893.54398148147,hockenheimring
7489,23984,999,822,131,2,2,18.0,67,4.535,5554380.0,2.0,2022-07-29 01:15:43,217.461,1,bottas,1989-08-28,mercedes,Finished,310.0,82609.65765765766,hockenheimring
7490,23985,999,8,6,3,3,15.0,67,6.732,5556577.0,4.0,2022-07-29 01:15:59,216.691,1,raikkonen,1979-10-17,ferrari,Finished,302.0,77797.62640449438,hockenheimring
7491,23986,999,830,9,4,4,12.0,67,7.654,5557499.0,3.0,2022-07-29 01:15:51,217.085,1,max_verstappen,1997-09-30,red_bull,Finished,211.0,78182.28979591836,hockenheimring
7492,23987,999,807,4,7,5,10.0,67,26.609,5576454.0,16.0,2022-07-29 01:17:54,211.351,1,hulkenberg,1987-08-19,renault,Finished,80.0,51561.82006920415,hockenheimring
7493,23988,999,154,210,6,6,8.0,67,28.871,5578716.0,5.0,2022-07-29 01:16:42,214.641,1,grosjean,1986-04-17,haas,Finished,59.0,53106.85478547855,hockenheimring
7494,23989,999,815,10,10,7,6.0,67,30.556,5580401.0,15.0,2022-07-29 01:17:52,211.468,1,perez,1990-01-26,force_india,Finished,59.0,74356.86215538847,hockenheimring
7495,23990,999,839,10,15,8,4.0,67,31.75,5581595.0,17.0,2022-07-29 01:17:56,211.267,1,ocon,1996-09-17,force_india,Finished,59.0,140421.81343283583,hockenheimring
7496,23991,999,828,15,13,9,2.0,67,32.362,5582207.0,12.0,2022-07-29 01:17:44,211.8,1,ericsson,1990-09-02,sauber,Finished,18.0,45499.67613636364,hockenheimring
7497,23992,999,843,5,17,10,1.0,67,34.197,5584042.0,9.0,2022-07-29 01:17:40,211.974,1,brendon_hartley,1989-11-10,toro_rosso,Finished,20.0,23993.91176470588,hockenheimring
7498,23993,999,825,210,5,11,0.0,67,34.919,5584764.0,10.0,2022-07-29 01:17:41,211.93,1,kevin_magnussen,1992-10-05,haas,Finished,59.0,62854.65566037736,hockenheimring
7499,23994,999,832,4,8,12,0.0,67,43.069,5592914.0,7.0,2022-07-29 01:17:25,212.661,1,sainz,1994-09-01,renault,Finished,80.0,100498.3448275862,hockenheimring
7500,23995,999,838,1,19,13,0.0,67,46.617,5596462.0,8.0,2022-07-29 01:17:32,212.368,1,vandoorne,1992-03-26,mclaren,Finished,48.0,44277.55223880597,hockenheimring
7501,23996,999,842,5,16,14,0.0,66,,,13.0,2022-07-29 01:17:45,211.753,11,gasly,1996-02-07,toro_rosso,+1 Lap,20.0,112825.03816793892,hockenheimring
7502,23997,999,844,15,9,15,0.0,66,,,14.0,2022-07-29 01:17:51,211.509,11,leclerc,1997-10-16,sauber,+1 Lap,18.0,115211.66666666669,hockenheimring
7503,23998,999,4,1,11,16,0.0,65,,,11.0,2022-07-29 01:17:44,211.811,31,alonso,1981-07-29,mclaren,Retired,48.0,69458.58670520231,hockenheimring
7504,23999,999,840,3,18,17,0.0,53,,,19.0,2022-07-29 01:18:51,208.802,5,stroll,1998-10-29,williams,Engine,4.0,91318.24848484847,hockenheimring
7505,24000,999,20,6,1,18,0.0,51,,,6.0,2022-07-29 01:17:17,213.046,3,vettel,1987-07-03,ferrari,Accident,302.0,71738.98139534883,hockenheimring
7506,24001,999,845,3,12,19,0.0,51,,,20.0,2022-07-29 01:18:56,208.609,5,sirotkin,1995-08-27,williams,Engine,4.0,24706.516129032258,hockenheimring
7507,24002,999,817,9,20,20,0.0,27,,,18.0,2022-07-29 01:18:15,210.4,5,ricciardo,1989-07-01,red_bull,Engine,211.0,84283.55412371134,hockenheimring
7508,24406,1020,830,9,2,1,26.0,64,0.0,6271275.0,1.0,2022-07-29 01:16:38,214.839,1,max_verstappen,1997-09-30,red_bull,Finished,217.0,78182.28979591836,hockenheimring
7509,24407,1020,20,6,20,2,18.0,64,7.333,6278608.0,2.0,2022-07-29 01:16:47,214.423,1,vettel,1987-07-03,ferrari,Finished,261.0,71738.98139534883,hockenheimring
7510,24408,1020,826,5,14,3,15.0,64,8.305,6279580.0,6.0,2022-07-29 01:17:42,211.9,1,kvyat,1994-04-26,toro_rosso,Finished,42.0,76381.00930232558,hockenheimring
7511,24409,1020,840,211,15,4,12.0,64,8.966,6280241.0,8.0,2022-07-29 01:17:49,211.566,1,stroll,1998-10-29,racing_point,Finished,31.0,91318.24848484847,hockenheimring
7512,24410,1020,832,1,7,5,10.0,64,9.583,6280858.0,9.0,2022-07-29 01:17:50,211.538,1,sainz,1994-09-01,mclaren,Finished,70.0,100498.3448275862,hockenheimring
7513,24411,1020,848,5,16,6,8.0,64,10.052,6281327.0,10.0,2022-07-29 01:17:51,211.514,1,albon,1996-03-23,toro_rosso,Finished,42.0,105626.66666666669,hockenheimring
7514,24412,1020,154,210,6,7,6.0,64,16.838,6288113.0,7.0,2022-07-29 01:17:44,211.797,1,grosjean,1986-04-17,haas,Finished,26.0,53106.85478547855,hockenheimring
7515,24413,1020,825,210,12,8,4.0,64,18.765,6290040.0,5.0,2022-07-29 01:17:30,212.45,1,kevin_magnussen,1992-10-05,haas,Finished,26.0,62854.65566037736,hockenheimring
7516,24414,1020,1,131,1,9,2.0,64,19.667,6290942.0,12.0,2022-07-29 01:18:48,208.935,1,hamilton,1985-01-07,mercedes,Finished,409.0,74893.54398148147,hockenheimring
7517,24415,1020,9,3,18,10,1.0,64,24.987,6296262.0,13.0,2022-07-29 01:19:03,208.271,1,kubica,1984-12-07,williams,Finished,1.0,24428.73809523809,hockenheimring
7518,24416,1020,847,3,17,11,0.0,64,26.404,6297679.0,3.0,2022-07-29 01:17:29,212.51,1,russell,1998-02-15,williams,Finished,1.0,135214.13084112148,hockenheimring
7519,24417,1020,8,51,5,12,0.0,64,42.214,6313489.0,15.0,2022-07-29 01:19:33,206.96,1,raikkonen,1979-10-17,alfa,Finished,26.0,77797.62640449438,hockenheimring
7520,24418,1020,841,51,11,13,0.0,64,43.849,6315124.0,14.0,2022-07-29 01:19:18,207.646,1,giovinazzi,1993-12-14,alfa,Finished,26.0,133525.9537037037,hockenheimring
7521,24419,1020,842,9,4,14,0.0,61,,,4.0,2022-07-29 01:17:29,212.483,4,gasly,1996-02-07,red_bull,Collision,217.0,112825.03816793892,hockenheimring
7522,24420,1020,822,131,3,15,0.0,56,,,11.0,2022-07-29 01:18:16,210.374,3,bottas,1989-08-28,mercedes,Accident,409.0,82609.65765765766,hockenheimring
7523,24421,1020,807,4,9,16,0.0,39,,,17.0,2022-07-29 01:29:34,183.826,3,hulkenberg,1987-08-19,renault,Accident,39.0,51561.82006920415,hockenheimring
7524,24422,1020,844,6,10,17,0.0,27,,,16.0,2022-07-29 01:27:41,187.764,3,leclerc,1997-10-16,ferrari,Accident,261.0,115211.66666666669,hockenheimring
7525,24423,1020,846,1,19,18,0.0,25,,,18.0,2022-07-29 01:31:04,180.788,75,norris,1999-11-13,mclaren,Power loss,70.0,153485.40594059406,hockenheimring
7526,24424,1020,817,4,13,19,0.0,13,,,19.0,2022-07-29 01:32:39,177.719,43,ricciardo,1989-07-01,renault,Exhaust,39.0,84283.55412371134,hockenheimring
7527,24425,1020,815,211,8,20,0.0,1,,,0.0,,,20,perez,1990-01-26,racing_point,Spun off,31.0,74356.86215538847,hockenheimring
7528,209,28,5,1,2,1,10.0,70,0.0,5847067.0,7.0,2022-07-29 01:21:45,192.917,1,kovalainen,1981-10-19,mclaren,Finished,100.0,24608.666666666668,hungaroring
7529,210,28,10,7,5,2,8.0,70,11.061,5858128.0,6.0,2022-07-29 01:21:40,193.111,1,glock,1982-03-18,toyota,Finished,35.0,23743.946666666667,hungaroring
7530,211,28,8,6,6,3,6.0,70,16.856,5863923.0,1.0,2022-07-29 01:21:11,194.243,1,raikkonen,1979-10-17,ferrari,Finished,111.0,77797.62640449438,hungaroring
7531,212,28,4,4,7,4,5.0,70,21.614,5868681.0,8.0,2022-07-29 01:21:47,192.823,1,alonso,1981-07-29,renault,Finished,31.0,69458.58670520231,hungaroring
7532,213,28,1,1,1,5,4.0,70,23.048,5870115.0,3.0,2022-07-29 01:21:29,193.533,1,hamilton,1985-01-07,mclaren,Finished,100.0,74893.54398148147,hungaroring
7533,214,28,12,4,10,6,3.0,70,32.298,5879365.0,4.0,2022-07-29 01:21:32,193.428,1,piquet_jr,1985-07-25,renault,Finished,31.0,,hungaroring
7534,215,28,15,7,9,7,2.0,70,36.449,5883516.0,5.0,2022-07-29 01:21:38,193.189,1,trulli,1974-07-13,toyota,Finished,35.0,25106.5,hungaroring
7535,216,28,9,2,4,8,1.0,70,48.321,5895388.0,9.0,2022-07-29 01:21:56,192.475,1,kubica,1984-12-07,bmw_sauber,Finished,90.0,24428.73809523809,hungaroring
7536,217,28,17,9,8,9,0.0,70,58.834,5905901.0,10.0,2022-07-29 01:22:07,192.043,1,webber,1976-08-27,red_bull,Finished,24.0,23556.549295774646,hungaroring
7537,218,28,2,2,15,10,0.0,70,,5914776.0,11.0,2022-07-29 01:22:10,191.908,1,heidfeld,1977-05-10,bmw_sauber,Finished,90.0,22933.32,hungaroring
7538,219,28,14,9,13,11,0.0,70,,5917474.0,16.0,2022-07-29 01:22:43,190.634,1,coulthard,1971-03-27,red_bull,Finished,24.0,,hungaroring
7539,220,28,18,11,12,12,0.0,69,,,13.0,2022-07-29 01:22:23,191.409,11,button,1980-01-19,honda,+1 Lap,14.0,45562.59845559845,hungaroring
7540,221,28,6,3,16,13,0.0,69,,,18.0,2022-07-29 01:23:18,189.319,11,nakajima,1985-01-11,williams,+1 Lap,16.0,,hungaroring
7541,222,28,3,3,14,14,0.0,69,,,12.0,2022-07-29 01:22:23,191.409,11,rosberg,1985-06-27,williams,+1 Lap,16.0,49760.69076305221,hungaroring
7542,223,28,21,10,18,15,0.0,69,,,15.0,2022-07-29 01:22:38,190.844,11,fisichella,1973-01-14,force_india,+1 Lap,0.0,,hungaroring
7543,224,28,22,11,17,16,0.0,68,,,14.0,2022-07-29 01:22:26,191.319,12,barrichello,1972-05-23,honda,+2 Laps,14.0,24617.02,hungaroring
7544,225,28,13,6,3,17,0.0,67,,,2.0,2022-07-29 01:21:21,193.861,5,massa,1981-04-25,ferrari,Engine,111.0,48945.787301587305,hungaroring
7545,226,28,7,5,19,18,0.0,67,,,17.0,2022-07-29 01:23:13,189.516,13,bourdais,1979-02-28,toro_rosso,+3 Laps,8.0,,hungaroring
7546,227,28,16,10,20,19,0.0,62,,,19.0,2022-07-29 01:23:39,188.542,23,sutil,1983-01-11,force_india,Brakes,0.0,34640.10743801653,hungaroring
7547,228,28,20,5,11,20,0.0,22,,,20.0,2022-07-29 01:24:13,187.262,25,vettel,1987-07-03,toro_rosso,Overheating,8.0,71738.98139534883,hungaroring
7548,589,46,1,1,1,1,10.0,70,0.0,5752991.0,2.0,2022-07-29 01:20:10,196.724,1,hamilton,1985-01-07,mclaren,Finished,138.0,74893.54398148147,hungaroring
7549,590,46,8,6,3,2,8.0,70,0.715,5753706.0,1.0,2022-07-29 01:20:02,197.029,1,raikkonen,1979-10-17,ferrari,Finished,119.0,77797.62640449438,hungaroring
7550,591,46,2,2,2,3,6.0,70,43.129,5796120.0,5.0,2022-07-29 01:20:34,195.721,1,heidfeld,1977-05-10,bmw_sauber,Finished,71.0,22933.32,hungaroring
7551,592,46,4,1,6,4,5.0,70,44.858,5797849.0,3.0,2022-07-29 01:20:19,196.349,1,alonso,1981-07-29,mclaren,Finished,138.0,69458.58670520231,hungaroring
7552,593,46,9,2,7,5,4.0,70,47.616,5800607.0,4.0,2022-07-29 01:20:25,196.117,1,kubica,1984-12-07,bmw_sauber,Finished,71.0,24428.73809523809,hungaroring
