resultId,raceId,driverId,constructorId,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,dob,constructorRef,status,constructorPoints,avgPit
7445,333,122,41,12,\N,18,0.0,51,\N,\N,\N,\N,\N,\N,5,capelli,1963-05-24,leyton,Engine,7.0,
7446,333,123,3,7,\N,19,0.0,30,\N,\N,\N,\N,\N,\N,5,boutsen,1957-07-13,williams,Engine,44.0,
7447,333,103,33,10,\N,20,0.0,24,\N,\N,\N,\N,\N,\N,6,bernard,1964-08-24,larrousse,Gearbox,6.0,
7448,333,131,34,23,\N,21,0.0,21,\N,\N,\N,\N,\N,\N,6,modena,1963-05-12,brabham,Gearbox,2.0,
7449,333,151,32,15,\N,22,0.0,14,\N,\N,\N,\N,\N,\N,91,donnelly,1964-03-26,team_lotus,Alternator,3.0,
7450,333,118,32,21,\N,23,0.0,5,\N,\N,\N,\N,\N,\N,37,warwick,1954-08-27,team_lotus,Throttle,3.0,
7451,333,114,39,24,\N,24,0.0,3,\N,\N,\N,\N,\N,\N,86,dalmas,1961-07-28,ags,Halfshaft,0.0,
7452,333,110,35,18,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,20,cesaris,1959-05-31,dallara,Spun off,0.0,
7453,333,138,25,0,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,54,satoru_nakajima,1953-02-23,tyrrell,Withdrew,15.0,
7454,333,129,45,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,81,grouillard,1958-09-02,osella,Did not qualify,0.0,
7455,333,147,18,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,81,barilla,1961-04-20,minardi,Did not qualify,0.0,
7456,333,99,39,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,81,tarquini,1962-03-02,ags,Did not qualify,0.0,
7457,333,92,42,0,\N,30,0.0,0,\N,\N,\N,\N,\N,\N,81,gachot,1962-12-23,coloni,Did not qualify,0.0,
7458,333,90,44,0,\N,31,0.0,0,\N,\N,\N,\N,\N,\N,97,moreno,1959-02-11,eurobrun,Did not prequalify,0.0,
7459,333,149,44,0,\N,32,0.0,0,\N,\N,\N,\N,\N,\N,97,langes,1960-07-20,eurobrun,Did not prequalify,0.0,
7460,333,152,47,0,\N,33,0.0,0,\N,\N,\N,\N,\N,\N,97,giacomelli,1952-09-10,life,Did not prequalify,0.0,
7461,334,117,6,2,1,1,9.0,73,1:48:01.461,6481461,\N,\N,\N,\N,1,prost,1955-02-24,ferrari,Finished,100.0,
7462,334,95,6,3,2,2,6.0,73,+22.064,6503525,\N,\N,\N,\N,1,mansell,1953-08-08,ferrari,Finished,100.0,
7463,334,145,22,9,3,3,4.0,73,+34.874,6516335,\N,\N,\N,\N,1,nannini,1959-07-07,benetton,Finished,47.0,
7464,334,123,3,7,4,4,3.0,73,+43.296,6524757,\N,\N,\N,\N,1,boutsen,1957-07-13,williams,Finished,49.0,
7465,334,119,3,6,5,5,2.0,73,+57.530,6538991,\N,\N,\N,\N,1,patrese,1954-04-17,williams,Finished,49.0,
7466,334,88,33,15,6,6,1.0,73,+1:03.728,6545189,\N,\N,\N,\N,1,suzuki,1960-09-08,larrousse,Finished,7.0,
7467,334,78,27,20,7,7,0.0,72,\N,\N,\N,\N,\N,\N,11,larini,1964-03-19,ligier,+1 Lap,0.0,
7468,334,127,41,12,8,8,0.0,72,\N,\N,\N,\N,\N,\N,11,gugelmin,1963-04-20,leyton,+1 Lap,7.0,
7469,334,114,39,23,9,9,0.0,72,\N,\N,\N,\N,\N,\N,11,dalmas,1961-07-28,ags,+1 Lap,0.0,
7470,334,105,21,25,10,10,0.0,71,\N,\N,\N,\N,\N,\N,12,alboreto,1956-12-23,arrows,+2 Laps,2.0,
7471,334,118,32,10,\N,11,0.0,63,\N,\N,\N,\N,\N,\N,6,warwick,1954-08-27,team_lotus,Gearbox,3.0,
7472,334,122,41,19,\N,12,0.0,59,\N,\N,\N,\N,\N,\N,68,capelli,1963-05-24,leyton,Physical,7.0,
7473,334,77,1,5,\N,13,0.0,56,\N,\N,\N,\N,\N,\N,4,berger,1959-08-27,mclaren,Collision,118.0,
7474,334,102,1,1,\N,14,0.0,53,\N,\N,\N,\N,\N,\N,21,senna,1960-03-21,mclaren,Radiator,118.0,
7475,334,137,22,8,\N,15,0.0,47,\N,\N,\N,\N,\N,\N,84,piquet,1952-08-17,benetton,Battery,47.0,
7476,334,110,35,17,\N,16,0.0,47,\N,\N,\N,\N,\N,\N,5,cesaris,1959-05-31,dallara,Engine,0.0,
7477,334,129,45,21,\N,17,0.0,45,\N,\N,\N,\N,\N,\N,67,grouillard,1958-09-02,osella,Wheel bearing,0.0,
7478,334,94,18,11,\N,18,0.0,41,\N,\N,\N,\N,\N,\N,20,martini,1961-04-23,minardi,Spun off,0.0,
7479,334,112,27,13,\N,19,0.0,22,\N,\N,\N,\N,\N,\N,20,alliot,1954-07-27,ligier,Spun off,0.0,
7480,334,103,33,18,\N,20,0.0,20,\N,\N,\N,\N,\N,\N,6,bernard,1964-08-24,larrousse,Gearbox,7.0,
7481,334,138,25,14,\N,21,0.0,13,\N,\N,\N,\N,\N,\N,20,satoru_nakajima,1953-02-23,tyrrell,Spun off,15.0,
7482,334,99,39,22,\N,22,0.0,5,\N,\N,\N,\N,\N,\N,5,tarquini,1962-03-02,ags,Engine,0.0,
7483,334,131,34,24,\N,23,0.0,5,\N,\N,\N,\N,\N,\N,4,modena,1963-05-12,brabham,Collision,2.0,
7484,334,55,25,4,\N,24,0.0,0,\N,\N,\N,\N,\N,\N,20,alesi,1964-06-11,tyrrell,Spun off,15.0,
7485,334,139,35,16,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,37,pirro,1962-01-12,dallara,Throttle,0.0,
7486,334,151,32,0,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,73,donnelly,1964-03-26,team_lotus,Injured,3.0,
7487,334,101,34,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,81,brabham,1965-09-05,brabham,Did not qualify,2.0,
7488,334,147,18,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,81,barilla,1961-04-20,minardi,Did not qualify,0.0,
7489,334,146,21,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,81,schneider,1964-07-20,arrows,Did not qualify,2.0,
7490,334,92,42,0,\N,30,0.0,0,\N,\N,\N,\N,\N,\N,81,gachot,1962-12-23,coloni,Did not qualify,0.0,
7491,334,90,44,0,\N,31,0.0,0,\N,\N,\N,\N,\N,\N,97,moreno,1959-02-11,eurobrun,Did not prequalify,0.0,
7492,334,149,44,0,\N,32,0.0,0,\N,\N,\N,\N,\N,\N,97,langes,1960-07-20,eurobrun,Did not prequalify,0.0,
7493,334,152,47,0,\N,33,0.0,0,\N,\N,\N,\N,\N,\N,97,giacomelli,1952-09-10,life,Did not prequalify,0.0,
7494,335,137,22,6,1,1,9.0,53,1:34:36.824,5676824,\N,\N,\N,\N,1,piquet,1952-08-17,benetton,Finished,62.0,
7495,335,90,22,8,2,2,6.0,53,+7.223,5684047,\N,\N,\N,\N,1,moreno,1959-02-11,benetton,Finished,62.0,
7496,335,88,33,9,3,3,4.0,53,+22.469,5699293,\N,\N,\N,\N,1,suzuki,1960-09-08,larrousse,Finished,11.0,
7497,335,119,3,7,4,4,3.0,53,+36.258,5713082,\N,\N,\N,\N,1,patrese,1954-04-17,williams,Finished,54.0,
7498,335,123,3,5,5,5,2.0,53,+46.884,5723708,\N,\N,\N,\N,1,boutsen,1957-07-13,williams,Finished,54.0,
7499,335,138,25,14,6,6,1.0,53,+1:12.350,5749174,\N,\N,\N,\N,1,satoru_nakajima,1953-02-23,tyrrell,Finished,16.0,
7500,335,78,27,17,7,7,0.0,52,\N,\N,\N,\N,\N,\N,11,larini,1964-03-19,ligier,+1 Lap,0.0,
7501,335,94,18,10,8,8,0.0,52,\N,\N,\N,\N,\N,\N,11,martini,1961-04-23,minardi,+1 Lap,0.0,
7502,335,133,21,23,9,9,0.0,52,\N,\N,\N,\N,\N,\N,11,caffi,1964-03-18,arrows,+1 Lap,2.0,
7503,335,112,27,25,10,10,0.0,52,\N,\N,\N,\N,\N,\N,11,alliot,1954-07-27,ligier,+1 Lap,0.0,
7504,335,118,32,11,\N,11,0.0,38,\N,\N,\N,\N,\N,\N,6,warwick,1954-08-27,team_lotus,Gearbox,3.0,
7505,335,65,32,12,\N,12,0.0,31,\N,\N,\N,\N,\N,\N,5,herbert,1964-06-25,team_lotus,Engine,3.0,
7506,335,105,21,24,\N,13,0.0,28,\N,\N,\N,\N,\N,\N,5,alboreto,1956-12-23,arrows,Engine,2.0,
7507,335,95,6,3,\N,14,0.0,26,\N,\N,\N,\N,\N,\N,7,mansell,1953-08-08,ferrari,Transmission,100.0,
7508,335,139,35,19,\N,15,0.0,24,\N,\N,\N,\N,\N,\N,91,pirro,1962-01-12,dallara,Alternator,0.0,
7509,335,103,33,18,\N,16,0.0,24,\N,\N,\N,\N,\N,\N,5,bernard,1964-08-24,larrousse,Engine,11.0,
7510,335,81,18,20,\N,17,0.0,18,\N,\N,\N,\N,\N,\N,20,morbidelli,1968-01-13,minardi,Spun off,0.0,
7511,335,122,41,13,\N,18,0.0,16,\N,\N,\N,\N,\N,\N,80,capelli,1963-05-24,leyton,Ignition,7.0,
7512,335,110,35,26,\N,19,0.0,13,\N,\N,\N,\N,\N,\N,20,cesaris,1959-05-31,dallara,Spun off,0.0,
7513,335,127,41,16,\N,20,0.0,5,\N,\N,\N,\N,\N,\N,5,gugelmin,1963-04-20,leyton,Engine,7.0,
7514,335,101,34,21,\N,21,0.0,5,\N,\N,\N,\N,\N,\N,8,brabham,1965-09-05,brabham,Clutch,2.0,
7515,335,77,1,4,\N,22,0.0,1,\N,\N,\N,\N,\N,\N,20,berger,1959-08-27,mclaren,Spun off,118.0,
7516,335,102,1,1,\N,23,0.0,0,\N,\N,\N,\N,\N,\N,4,senna,1960-03-21,mclaren,Collision,118.0,
7517,335,117,6,2,\N,24,0.0,0,\N,\N,\N,\N,\N,\N,4,prost,1955-02-24,ferrari,Collision,100.0,
7518,335,131,34,22,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,4,modena,1963-05-12,brabham,Collision,2.0,
7519,335,55,25,7,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,54,alesi,1964-06-11,tyrrell,Withdrew,16.0,
7520,335,129,45,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,81,grouillard,1958-09-02,osella,Did not qualify,0.0,
7521,335,99,39,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,81,tarquini,1962-03-02,ags,Did not qualify,0.0,
7522,335,114,39,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,81,dalmas,1961-07-28,ags,Did not qualify,0.0,
7523,335,92,42,0,\N,30,0.0,0,\N,\N,\N,\N,\N,\N,81,gachot,1962-12-23,coloni,Did not qualify,0.0,
7524,336,137,22,7,1,1,9.0,81,1:49:44.570,6584570,\N,\N,\N,\N,1,piquet,1952-08-17,benetton,Finished,71.0,
7525,336,95,6,3,2,2,6.0,81,+3.129,6587699,\N,\N,\N,\N,1,mansell,1953-08-08,ferrari,Finished,110.0,
7526,336,117,6,4,3,3,4.0,81,+37.259,6621829,\N,\N,\N,\N,1,prost,1955-02-24,ferrari,Finished,110.0,
7527,336,77,1,2,4,4,3.0,81,+46.862,6631432,\N,\N,\N,\N,1,berger,1959-08-27,mclaren,Finished,121.0,
7528,336,123,3,9,5,5,2.0,81,+1:51.160,6695730,\N,\N,\N,\N,1,boutsen,1957-07-13,williams,Finished,57.0,
7529,336,119,3,6,6,6,1.0,80,\N,\N,\N,\N,\N,\N,11,patrese,1954-04-17,williams,+1 Lap,57.0,
7530,336,90,22,8,7,7,0.0,80,\N,\N,\N,\N,\N,\N,11,moreno,1959-02-11,benetton,+1 Lap,71.0,
7531,336,55,25,5,8,8,0.0,80,\N,\N,\N,\N,\N,\N,11,alesi,1964-06-11,tyrrell,+1 Lap,16.0,
7532,336,94,18,10,9,9,0.0,79,\N,\N,\N,\N,\N,\N,12,martini,1961-04-23,minardi,+2 Laps,0.0,
7533,336,78,27,12,10,10,0.0,79,\N,\N,\N,\N,\N,\N,12,larini,1964-03-19,ligier,+2 Laps,0.0,
7534,336,112,27,19,11,11,0.0,78,\N,\N,\N,\N,\N,\N,13,alliot,1954-07-27,ligier,+3 Laps,0.0,
7535,336,131,34,17,12,12,0.0,77,\N,\N,\N,\N,\N,\N,14,modena,1963-05-12,brabham,+4 Laps,2.0,
7536,336,129,45,22,13,13,0.0,74,\N,\N,\N,\N,\N,\N,17,grouillard,1958-09-02,osella,+7 Laps,0.0,
7537,336,139,35,21,\N,14,0.0,68,\N,\N,\N,\N,\N,\N,5,pirro,1962-01-12,dallara,Engine,0.0,
7538,336,102,1,1,\N,15,0.0,61,\N,\N,\N,\N,\N,\N,20,senna,1960-03-21,mclaren,Spun off,121.0,
7539,336,99,39,26,\N,16,0.0,58,\N,\N,\N,\N,\N,\N,5,tarquini,1962-03-02,ags,Engine,0.0,
7540,336,65,32,18,\N,17,0.0,57,\N,\N,\N,\N,\N,\N,8,herbert,1964-06-25,team_lotus,Clutch,3.0,
7541,336,138,25,13,\N,18,0.0,53,\N,\N,\N,\N,\N,\N,20,satoru_nakajima,1953-02-23,tyrrell,Spun off,16.0,
7542,336,122,41,14,\N,19,0.0,46,\N,\N,\N,\N,\N,\N,37,capelli,1963-05-24,leyton,Throttle,7.0,
7543,336,118,32,11,\N,20,0.0,43,\N,\N,\N,\N,\N,\N,6,warwick,1954-08-27,team_lotus,Gearbox,3.0,
7544,336,127,41,16,\N,21,0.0,27,\N,\N,\N,\N,\N,\N,23,gugelmin,1963-04-20,leyton,Brakes,7.0,
7545,336,110,35,15,\N,22,0.0,23,\N,\N,\N,\N,\N,\N,10,cesaris,1959-05-31,dallara,Electrical,0.0,
7546,336,103,33,23,\N,23,0.0,21,\N,\N,\N,\N,\N,\N,6,bernard,1964-08-24,larrousse,Gearbox,11.0,
7547,336,81,18,20,\N,24,0.0,20,\N,\N,\N,\N,\N,\N,6,morbidelli,1968-01-13,minardi,Gearbox,0.0,
7548,336,101,34,25,\N,25,0.0,18,\N,\N,\N,\N,\N,\N,20,brabham,1965-09-05,brabham,Spun off,2.0,
7549,336,88,33,24,\N,26,0.0,6,\N,\N,\N,\N,\N,\N,7,suzuki,1960-09-08,larrousse,Transmission,11.0,
7550,336,105,21,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,81,alboreto,1956-12-23,arrows,Did not qualify,2.0,
7551,336,114,39,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,81,dalmas,1961-07-28,ags,Did not qualify,0.0,
7552,336,133,21,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,81,caffi,1964-03-18,arrows,Did not qualify,2.0,
7553,336,92,42,0,\N,30,0.0,0,\N,\N,\N,\N,\N,\N,81,gachot,1962-12-23,coloni,Did not qualify,0.0,
7554,1,18,23,1,1,1,10.0,58,1:34:15.784,5655784,17,3,1:28.020,216.891,1,button,1980-01-19,brawn,Finished,18.0,45562.598455598454
7555,1,22,23,2,2,2,8.0,58,+0.807,5656591,43,14,1:29.066,214.344,1,barrichello,1972-05-23,brawn,Finished,18.0,24617.02
7556,1,15,7,20,3,3,6.0,58,+1.604,5657388,50,10,1:28.916,214.706,1,trulli,1974-07-13,toyota,Finished,11.0,25106.5
7557,1,10,7,19,4,4,5.0,58,+4.435,5660219,53,6,1:28.416,215.920,1,glock,1982-03-18,toyota,Finished,11.0,23743.946666666667
7558,1,4,4,10,5,5,4.0,58,+4.879,5660663,53,9,1:28.712,215.199,1,alonso,1981-07-29,renault,Finished,4.0,69458.58670520231
7559,1,3,3,5,6,6,3.0,58,+5.722,5661506,48,1,1:27.706,217.668,1,rosberg,1985-06-27,williams,Finished,3.0,49760.69076305221
7560,1,67,5,13,7,7,2.0,58,+6.004,5661788,34,16,1:29.230,213.950,1,buemi,1988-10-31,toro_rosso,Finished,3.0,24024.317073170732
7561,1,7,5,17,8,8,1.0,58,+6.298,5662082,50,17,1:29.823,212.537,1,bourdais,1979-02-28,toro_rosso,Finished,3.0,
7562,1,16,10,16,9,9,0.0,58,+6.335,5662119,43,11,1:28.943,214.640,1,sutil,1983-01-11,force_india,Finished,0.0,34640.10743801653
7563,1,2,2,9,10,10,0.0,58,+7.085,5662869,48,5,1:28.283,216.245,1,heidfeld,1977-05-10,bmw_sauber,Finished,0.0,22933.32
7564,1,21,10,15,11,11,0.0,58,+7.374,5663158,51,12,1:29.005,214.491,1,fisichella,1973-01-14,force_india,Finished,0.0,
7565,1,17,9,8,12,12,0.0,57,\N,\N,38,8,1:28.508,215.695,11,webber,1976-08-27,red_bull,+1 Lap,0.0,23556.549295774646
7566,1,20,9,3,13,13,0.0,56,\N,\N,8,4,1:28.140,216.596,4,vettel,1987-07-03,red_bull,Collision,0.0,71738.98139534883
7567,1,9,2,4,14,14,0.0,55,\N,\N,36,2,1:27.988,216.970,4,kubica,1984-12-07,bmw_sauber,Collision,0.0,24428.738095238095
7568,1,8,6,7,15,15,0.0,55,\N,\N,35,7,1:28.488,215.744,24,raikkonen,1979-10-17,ferrari,Differential,0.0,77797.62640449438
7569,1,13,6,6,\N,16,0.0,45,\N,\N,30,15,1:29.141,214.164,22,massa,1981-04-25,ferrari,Suspension,0.0,48945.787301587305
7570,1,12,4,14,\N,17,0.0,24,\N,\N,17,19,1:30.502,210.943,20,piquet_jr,1985-07-25,renault,Spun off,4.0,
7571,1,6,3,11,\N,18,0.0,17,\N,\N,6,18,1:29.923,212.301,3,nakajima,1985-01-11,williams,Accident,3.0,
7572,1,5,1,12,\N,19,0.0,0,\N,\N,\N,\N,\N,\N,4,kovalainen,1981-10-19,mclaren,Collision,,24608.666666666668
7573,1,1,1,18,\N,20,0.0,58,\N,\N,39,13,1:29.020,214.455,2,hamilton,1985-01-07,mclaren,Disqualified,,74893.54398148147
7574,2,18,23,1,1,1,5.0,31,1:10:52.092,4252092,18,1,1:36.641,206.483,1,button,1980-01-19,brawn,Finished,25.0,45562.598455598454
7575,2,2,2,10,2,2,4.0,31,+22.722,4274814,17,10,1:39.084,201.392,1,heidfeld,1977-05-10,bmw_sauber,Finished,4.0,22933.32
7576,2,10,7,3,3,3,3.0,31,+23.513,4275605,18,16,1:39.406,200.740,1,glock,1982-03-18,toyota,Finished,16.5,23743.946666666667
7577,2,15,7,2,4,4,2.5,31,+46.173,4298265,12,3,1:37.591,204.473,1,trulli,1974-07-13,toyota,Finished,16.5,25106.5
7578,2,22,23,8,5,5,2.0,31,+47.360,4299452,17,2,1:37.484,204.698,1,barrichello,1972-05-23,brawn,Finished,25.0,24617.02
7579,2,17,9,5,6,6,1.5,31,+52.333,4304425,14,5,1:37.672,204.304,1,webber,1976-08-27,red_bull,Finished,1.5,23556.549295774646
7580,2,1,1,12,7,7,1.0,31,+1:00.733,4312825,17,11,1:39.141,201.276,1,hamilton,1985-01-07,mclaren,Finished,1.0,74893.54398148147
7581,2,3,3,4,8,8,0.5,31,+1:11.576,4323668,13,4,1:37.598,204.459,1,rosberg,1985-06-27,williams,Finished,3.5,49760.69076305221
7582,2,13,6,16,9,9,0.0,31,+1:16.932,4329024,17,13,1:39.250,201.055,1,massa,1981-04-25,ferrari,Finished,0.0,48945.787301587305
7583,2,7,5,15,10,10,0.0,31,+1:42.164,4354256,17,12,1:39.242,201.072,1,bourdais,1979-02-28,toro_rosso,Finished,3.0,
7584,2,4,4,9,11,11,0.0,31,\N,\N,17,9,1:39.006,201.551,11,alonso,1981-07-29,renault,+1 Lap,4.0,69458.58670520231
7585,2,6,3,11,12,12,0.0,31,\N,\N,17,15,1:39.387,200.778,11,nakajima,1985-01-11,williams,+1 Lap,3.5,
7586,2,12,4,17,13,13,0.0,31,\N,\N,18,14,1:39.268,201.019,11,piquet_jr,1985-07-25,renault,+1 Lap,4.0,
7587,2,8,6,7,14,14,0.0,31,\N,\N,17,7,1:38.453,202.683,11,raikkonen,1979-10-17,ferrari,+1 Lap,0.0,77797.62640449438
7588,2,20,9,13,15,15,0.0,30,\N,\N,10,6,1:38.427,202.737,20,vettel,1987-07-03,red_bull,Spun off,1.5,71738.98139534883
7589,2,67,5,20,16,16,0.0,30,\N,\N,16,8,1:38.938,201.689,20,buemi,1988-10-31,toro_rosso,Spun off,3.0,24024.317073170732
7590,2,16,10,19,17,17,0.0,30,\N,\N,17,18,1:39.464,200.623,11,sutil,1983-01-11,force_india,+1 Lap,0.0,34640.10743801653
7591,2,21,10,18,18,18,0.0,29,\N,\N,16,17,1:39.407,200.738,20,fisichella,1973-01-14,force_india,Spun off,0.0,
7592,2,9,2,6,\N,19,0.0,1,\N,\N,\N,\N,\N,\N,5,kubica,1984-12-07,bmw_sauber,Engine,4.0,24428.738095238095
7593,2,5,1,14,\N,20,0.0,0,\N,\N,\N,\N,\N,\N,20,kovalainen,1981-10-19,mclaren,Spun off,1.0,24608.666666666668
7594,3,20,9,1,1,1,10.0,56,1:57:43.485,7063485,42,2,1:52.627,174.235,1,vettel,1987-07-03,red_bull,Finished,19.5,71738.98139534883
7595,3,17,9,3,2,2,8.0,56,+10.970,7074455,42,4,1:52.980,173.690,1,webber,1976-08-27,red_bull,Finished,19.5,23556.549295774646
7596,3,18,23,5,3,3,6.0,56,+44.975,7108460,44,6,1:53.546,172.825,1,button,1980-01-19,brawn,Finished,36.0,45562.598455598454
7597,3,22,23,4,4,4,5.0,56,+1:03.704,7127189,42,1,1:52.592,174.289,1,barrichello,1972-05-23,brawn,Finished,36.0,24617.02
7598,3,5,1,12,5,5,4.0,56,+1:05.102,7128587,41,10,1:54.516,171.361,1,kovalainen,1981-10-19,mclaren,Finished,8.0,24608.666666666668
7599,3,1,1,9,6,6,3.0,56,+1:11.866,7135351,39,12,1:54.665,171.138,1,hamilton,1985-01-07,mclaren,Finished,8.0,74893.54398148147
7600,3,10,7,19,7,7,2.0,56,+1:14.476,7137961,42,3,1:52.703,174.117,1,glock,1982-03-18,toyota,Finished,18.5,23743.946666666667
7601,3,67,5,10,8,8,1.0,56,+1:16.439,7139924,42,11,1:54.590,171.250,1,buemi,1988-10-31,toro_rosso,Finished,4.0,24024.317073170732
7602,3,4,4,2,9,9,0.0,56,+1:24.309,7147794,38,9,1:54.481,171.413,1,alonso,1981-07-29,renault,Finished,4.0,69458.58670520231
7603,3,8,6,8,10,10,0.0,56,+1:31.750,7155235,38,15,1:55.396,170.054,1,raikkonen,1979-10-17,ferrari,Finished,0.0,77797.62640449438
7604,3,7,5,15,11,11,0.0,56,+1:34.156,7157641,43,5,1:53.474,172.934,1,bourdais,1979-02-28,toro_rosso,Finished,4.0,
7605,3,2,2,11,12,12,0.0,56,+1:35.834,7159319,40,7,1:54.158,171.898,1,heidfeld,1977-05-10,bmw_sauber,Finished,4.0,22933.32
7606,3,9,2,17,13,13,0.0,56,+1:46.853,7170338,44,14,1:55.350,170.122,1,kubica,1984-12-07,bmw_sauber,Finished,4.0,24428.738095238095
7607,3,21,10,20,14,14,0.0,55,\N,\N,37,18,1:56.239,168.821,11,fisichella,1973-01-14,force_india,+1 Lap,0.0,
7608,3,3,3,7,15,15,0.0,55,\N,\N,55,8,1:54.243,171.770,11,rosberg,1985-06-27,williams,+1 Lap,3.5,49760.69076305221
7609,3,12,4,16,16,16,0.0,54,\N,\N,42,16,1:55.535,169.849,12,piquet_jr,1985-07-25,renault,+2 Laps,4.0,
7610,3,16,10,18,17,17,0.0,50,\N,\N,41,13,1:54.777,170.971,20,sutil,1983-01-11,force_india,Spun off,0.0,34640.10743801653
7611,3,6,3,14,\N,18,0.0,43,\N,\N,38,17,1:56.167,168.925,31,nakajima,1985-01-11,williams,Retired,3.5,
7612,3,13,6,13,\N,19,0.0,20,\N,\N,16,19,1:56.484,168.466,40,massa,1981-04-25,ferrari,Electronics,0.0,48945.787301587305
7613,3,15,7,6,\N,20,0.0,18,\N,\N,14,20,2:00.330,163.081,4,trulli,1974-07-13,toyota,Collision,18.5,25106.5
7614,4,18,23,4,1,1,10.0,57,1:31:48.182,5508182,11,3,1:34.588,205.979,1,button,1980-01-19,brawn,Finished,50.0,45562.598455598454
7615,4,20,9,3,2,2,8.0,57,+7.187,5515369,16,4,1:34.756,205.614,1,vettel,1987-07-03,red_bull,Finished,27.5,71738.98139534883
7616,4,15,7,1,3,3,6.0,57,+9.170,5517352,10,1,1:34.556,206.049,1,trulli,1974-07-13,toyota,Finished,26.5,25106.5
7617,4,1,1,5,4,4,5.0,57,+22.096,5530278,13,6,1:34.915,205.269,1,hamilton,1985-01-07,mclaren,Finished,13.0,74893.54398148147
7618,4,22,23,6,5,5,4.0,57,+37.779,5545961,25,5,1:34.901,205.300,1,barrichello,1972-05-23,brawn,Finished,50.0,24617.02
7619,4,8,6,10,6,6,3.0,57,+42.057,5550239,42,11,1:35.498,204.016,1,raikkonen,1979-10-17,ferrari,Finished,3.0,77797.62640449438
7620,4,10,7,2,7,7,2.0,57,+42.880,5551062,6,2,1:34.574,206.010,1,glock,1982-03-18,toyota,Finished,26.5,23743.946666666667
7621,4,4,4,7,8,8,1.0,57,+52.775,5560957,29,14,1:35.722,203.539,1,alonso,1981-07-29,renault,Finished,5.0,69458.58670520231
7622,4,3,3,9,9,9,0.0,57,+58.198,5566380,37,15,1:35.816,203.339,1,rosberg,1985-06-27,williams,Finished,3.5,49760.69076305221
7623,4,12,4,15,10,10,0.0,57,+1:05.149,5573331,37,10,1:35.441,204.138,1,piquet_jr,1985-07-25,renault,Finished,5.0,
7624,4,17,9,18,11,11,0.0,57,+1:07.641,5575823,50,8,1:35.165,204.730,1,webber,1976-08-27,red_bull,Finished,27.5,23556.549295774646
7625,4,5,1,11,12,12,0.0,57,+1:17.824,5586006,54,12,1:35.520,203.969,1,kovalainen,1981-10-19,mclaren,Finished,13.0,24608.666666666668
7626,4,7,5,20,13,13,0.0,57,+1:18.805,5586987,30,9,1:35.410,204.205,1,bourdais,1979-02-28,toro_rosso,Finished,4.0,
7627,4,13,6,8,14,14,0.0,56,\N,\N,41,7,1:35.065,204.946,11,massa,1981-04-25,ferrari,+1 Lap,3.0,48945.787301587305
7628,4,21,10,17,15,15,0.0,56,\N,\N,9,19,1:36.376,202.158,11,fisichella,1973-01-14,force_india,+1 Lap,0.0,
7629,4,16,10,19,16,16,0.0,56,\N,\N,28,18,1:36.219,202.488,11,sutil,1983-01-11,force_india,+1 Lap,0.0,34640.10743801653
7630,4,67,5,16,17,17,0.0,56,\N,\N,38,20,1:36.473,201.954,11,buemi,1988-10-31,toro_rosso,+1 Lap,4.0,24024.317073170732
7631,4,9,2,13,18,18,0.0,56,\N,\N,50,13,1:35.706,203.573,11,kubica,1984-12-07,bmw_sauber,+1 Lap,4.0,24428.738095238095
7632,4,2,2,14,19,19,0.0,56,\N,\N,52,16,1:35.924,203.110,11,heidfeld,1977-05-10,bmw_sauber,+1 Lap,4.0,22933.32
7633,4,6,3,12,\N,20,0.0,48,\N,\N,39,17,1:36.153,202.627,51,nakajima,1985-01-11,williams,Oil pressure,3.5,
7634,5,18,23,1,1,1,10.0,66,1:37:19.202,5839202,17,2,1:22.899,202.149,1,button,1980-01-19,brawn,Finished,68.0,45562.598455598454
7635,5,22,23,3,2,2,8.0,66,+13.056,5852258,28,1,1:22.762,202.484,1,barrichello,1972-05-23,brawn,Finished,68.0,24617.02
7636,5,17,9,5,3,3,6.0,66,+13.924,5853126,18,5,1:23.112,201.631,1,webber,1976-08-27,red_bull,Finished,38.5,23556.549295774646
